ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
8.544708661673045,181.41340206347968,31429.37902924875,7.555029709998242,350.39708194090184,393.8896156084585,10.247232186738813,82.72191191946143,2.3181524802481963,1
7.37859701625866,175.98244710908247,9460.32263533989,5.941011848136729,,402.01994488384435,15.639454764394031,37.389451619343575,3.215219463201259,1
6.664003050003359,199.58871845460953,15902.945275663671,5.257789016285808,346.58455649654934,347.3533359784526,15.98941895579577,61.156574538173665,2.227727884059556,1
6.775582812405084,218.4149289477376,17968.882775028047,8.254114831284221,,358.71767685985,10.520161452206253,57.24411099086844,4.333636278302867,1
8.736371210915214,194.67768716286196,24283.658791140977,8.85554447353044,329.0042049896143,333.6237938674473,16.516231650992324,67.2504726726098,3.802116117316719,1
7.146976296126542,196.56268455939278,16911.20377300041,6.890505480307937,320.10087527999696,520.1113581748348,12.854238983078801,66.81417648580927,4.025762215893221,1
,242.90943630656878,9654.733680734054,6.2539803924667305,359.6658351668334,588.5667126539669,15.197014622333654,62.822850176101916,5.6522221130790165,1
5.040331692395899,232.23447906840016,25653.690231044748,5.929307621591023,328.329579682243,529.0525352665002,13.539409584490329,38.34673827787296,3.6033256152073516,1
,281.58216230439865,21707.492257748752,5.037261233655401,348.23971946864805,347.95749852783496,15.370097583998188,85.92035020298319,4.003819011511167,1
7.745499128179053,168.35562378013276,14336.627521273336,5.2643100454838105,,421.4853341069264,7.496410135603583,67.62476659718729,4.0433347814756075,1
6.259651602740059,208.37943033010623,37356.74640137827,8.56548727319319,256.47383860292905,380.24019274324513,5.5676927910151335,68.44186535508449,4.213405262223435,1
8.596391179552715,189.52316077036443,14518.974500689232,5.124129421964379,422.99041301909364,348.0414888599463,17.358071468102764,,3.519884366217547,1
5.767349596865663,272.4721780907016,15417.932834388865,7.728859875071584,315.4049171336671,424.461151952724,15.284267575678257,60.822134700690526,3.896090487367949,1
7.0889406421502255,206.36412193936965,13839.713425986325,8.08824196976233,321.29614145628665,369.96933326573185,14.896092156509042,66.67465815004317,5.661104287047449,1
8.029181612754343,158.04039836256337,19663.469428043718,8.433448388281507,283.2704951086299,431.3047160750461,20.6961980569385,59.97292857347223,4.388551011831945,1
,286.2017632826901,46931.8842927942,7.440023939584451,262.52645596294246,557.4218785213974,14.471650327428847,74.04385963226025,4.120931424045978,1
4.72578556493077,249.67099941958304,20834.294278345147,5.03601005290663,378.9986844595122,411.11448526117755,17.769641429076046,78.81743621228539,3.1563314195864676,1
8.195765359895596,214.517610399437,10389.542537940963,6.2954050221532505,327.1938978986331,403.18991297102946,15.067041652409557,72.75681245594475,3.218709224251616,1
6.4437536684450585,196.61599162323736,25740.412590741085,2.4843799772443687,435.67276460075556,352.35362276975275,16.92441863858477,33.05188770534353,4.4986849314286115,1
7.039094321089831,179.64522454627132,28827.36018562907,4.945555199305746,389.88927094142684,593.3962245209191,12.079207116080795,58.36350654099382,4.366031350632882,1
,185.75572785563844,27345.174288027636,8.932763593498796,,313.87877126741535,13.420126082226545,56.97484976379481,4.407566169075395,0
,185.8467966778486,14971.949025291871,6.66634287546027,346.48618873704487,418.45359071383103,18.68421531211061,67.71245963073115,5.110414148991792,0
6.945224092344811,220.96004111995595,36438.31087570425,5.55166044710827,337.96389055440017,367.99797743520554,20.16073441639145,53.00772315532328,4.823082013933822,0
5.742110407437118,188.21660401782236,26831.610410687943,6.202721182268095,318.3766763853137,498.14238605275204,9.657360417337259,53.5085226672361,3.323069563743198,0
5.596627849736466,177.21379169764901,17925.352120318876,8.435470110486323,303.7341659167977,552.3087055145292,10.339985594837458,57.82061113251279,5.2351111206857155,0
7.350378986684694,193.63336684342391,26736.085567368842,10.41658888057755,309.41688280220956,557.4956846795276,16.519722226475267,61.07738287187814,3.6639221839230145,0
6.262798867453871,206.88974832096005,31414.525805340723,4.528076190732979,349.73466158479204,567.0272739136024,15.963539778337179,73.02260527159223,4.0125175583490025,0
9.927023723224528,208.49073832297734,19666.992791505276,8.008618310012316,340.2378242732727,482.84243520889055,11.360427034258294,85.8291127991443,4.051733473083127,0
5.381407519092974,175.57430659625325,15371.999944017467,7.457245263944493,312.35493798274183,308.7297975143604,12.178940439069152,,4.364066934823452,0
4.961352728384606,166.25996162297542,22229.230089547444,9.922077892734912,295.131831185993,449.14719149056054,12.001547405946155,63.4279786441529,3.902837833888625,0
6.4570975247378914,192.26494470628745,18340.04680554661,8.832137591649273,335.9701137014056,517.432196800719,23.373265035923396,51.79709967852757,2.6373648851846876,0
6.53936951037342,214.638602791759,21230.431409205084,6.485594270819234,336.9748612668876,532.572784824771,18.263687670794184,90.90808097208014,4.527364378116469,0
6.252410004649734,225.78410088181147,23920.25477822358,7.018164992223185,303.7916880582656,484.58579116039203,13.433505916692638,67.40138415390149,2.7229081605380516,0
7.9673448231111115,180.531706882548,19384.037431525318,9.868237891695319,325.4968478984836,386.055331240947,11.265127234658166,67.27220668185265,4.069358772118035,0
,212.7316900178758,37030.70811993558,5.040319510799422,351.0644583570087,535.3023514515182,15.895048200539577,33.370712678505186,4.825792283459244,0
7.60952119012474,223.2883935684083,40879.789572607275,7.030699301374778,310.63244990609746,370.2708799690314,14.375368304582025,73.75695721230473,3.145842902755236,0
6.887863943894864,173.32502242479376,19947.924178410107,7.488703142936128,334.0980227111919,441.0026116881456,10.780501212803244,89.00549197704643,5.454487652366452,0
9.879071257570804,208.90564522641387,14673.670669338468,6.24024762050264,366.8176388395701,442.3374864089906,19.626021989762194,66.81658138804367,4.218831154474738,0
7.638761770450097,178.2716356163275,18308.502673854095,6.5480978205934415,362.3328716997573,394.18098454523806,11.291787733653564,81.98915623472985,4.496626599284417,0
6.961891686003921,223.59583899581307,31101.684276906355,3.692065358403253,343.8272756683763,530.2214099331032,13.675479715684276,70.43496194366269,3.4467284598639263,0
8.060609623630814,208.04271074179587,15489.325660001314,5.620298799083457,361.97042412905046,423.42083836882773,15.371549685455705,75.44558913152149,3.6009056695460324,0
7.240271791102996,213.42313924496764,23432.96269427995,5.9278681269137286,328.35920602699804,325.3877076397499,14.033552834801071,60.571081276959916,3.832597166985505,0
7.486779708528253,199.67778447255841,25396.01178237689,4.960558357925921,342.45354570885956,444.6785787552245,16.115432356095255,43.14201639724323,5.048833995025392,0
8.410460642866257,234.87652439147607,27554.34526324007,5.68171619688383,362.48956029154095,519.0316251293843,14.482212983251713,55.628499045447064,2.977359946090722,0
6.143921454143699,175.27407595533003,29072.169654214566,12.062536203606816,287.6981570714125,469.9833240211958,13.142492971719093,83.27965820617686,3.4762133035925036,0
6.096179889884819,174.87162930711008,16314.23337543478,8.063020678594038,,435.7837749934654,10.658878247311407,62.08358883537714,5.142471131650314,0
6.3848240094579065,243.6880748737545,39960.298950886354,6.697657120584026,297.1855494832449,437.7279152816007,15.967490194275967,54.93031730064578,4.1449985178161475,0
9.46266601699853,225.3993069787851,12224.624603764092,2.9813789663386965,387.09872005511255,485.697274121007,13.204393795237593,62.29769896087993,2.850183765643185,0
7.868147086463669,199.0359730490921,20434.105735193978,6.210993673823739,337.9160907650076,549.4149828010675,16.50157842370851,,4.315898406460025,0
5.873157137066786,153.67338148945828,21910.763569830207,9.752878651924867,319.35674331995256,352.4560409918505,14.15410960103327,65.23462930138145,5.120887964619865,0
,186.8730136696725,26004.528876604727,8.493528783857071,320.6934845979114,534.1302716281098,19.890025324659916,54.37395592223601,5.14411422012617,0
6.529304448100373,210.0040334970035,28970.08760585726,4.250150948976286,,422.8175562407171,7.091298157253846,83.69015566689606,3.361088406841675,0
5.152203721876962,207.29925980734382,27000.10687986532,6.691806011874911,,350.0049778577277,12.490509286657584,49.852964558844384,4.689842817950895,0
7.858662778844826,210.95475397154036,26703.853473458294,6.509065394637483,341.3418986714621,374.07284473023,8.811986111503131,72.79979790650012,3.42247052094365,0
7.704410252313842,234.63595110392546,22057.379164921553,8.12440319025818,,397.3996597568738,14.897563160881305,50.92043606069325,3.0313643685904275,0
6.728004385653386,201.12689562562372,22888.788064695444,7.663987986322337,319.46349086183164,325.5375394237454,16.788306066307086,58.96122018291547,4.410697353226663,0
10.464502477260321,190.99484831095265,6700.775053800422,6.879857695471123,,498.93191140361955,14.562161354772456,66.70162142674418,4.956358408285043,0
9.112786250314787,205.94107207996652,20868.627979306973,6.962789991381202,330.9342897660254,422.0394949523859,16.1289756490051,77.79653006969701,4.567087633865015,0
8.07980835815327,174.1610935117429,12677.84149561641,7.295211586223173,333.58254177929126,589.5522114074781,14.852225333660726,39.52938650819361,3.6110574411161216,0
7.078659419377965,232.5818483030484,26177.78950840208,3.9143531837208747,334.1611266826414,380.45991776128415,9.633631143578839,41.95193958551776,3.6966401407241243,0
,139.3311517595722,2912.2112468274267,10.338233980802318,343.31802082745713,532.885196073215,11.078341219067113,42.17282405365111,4.093097748782288,0
8.043889299098865,169.68822486897417,8896.195118425881,7.837861188542399,328.93981708544,430.83682506770674,12.26349197146169,76.33424711952472,3.1599493699500583,0
7.040244978430556,192.95598252411202,20988.429409692693,6.422359010887423,320.94884424973674,381.3573498745669,15.396455073466427,88.29846498119494,3.9934097636858277,0
5.483974108801343,166.16183690283327,21144.975257847105,7.607610852809875,322.73309440942603,306.3559038940273,14.171009544203457,64.13652847683716,4.063613621049694,0
8.534406879569957,248.57748244154726,22372.303266771247,2.9937440607391426,366.1462493572561,341.76019789426,14.69290181303245,78.7089366195172,2.5447337011519235,0
7.26659453474728,176.85369633581055,14859.059660678646,8.261778152453603,327.17225244295366,445.0374559516449,19.92370400091363,87.0661309776802,3.357439470656984,0
6.256651147926919,181.0723072514765,16905.80152440072,11.586151077767035,,481.3070515511981,10.639743418752232,74.55724055984957,4.181050752789532,0
7.240351005742477,201.99719579558885,14462.674308376985,6.7371760497044075,314.04313722531634,534.8009877536372,14.213794455179993,82.94581671041593,3.782971899999771,0
8.692115322047213,144.2363578280657,2552.962803650125,9.202633941435824,347.9751368047353,517.4274708823453,13.96342114247642,42.388661324476296,2.283475159435164,0
8.639540977998708,168.61396655389785,7013.211786707304,8.4516010448867,355.2138965988797,419.7888979568657,17.929394624202757,33.641539497275886,4.192932215458884,0
7.179864148534108,180.85421061094956,10859.55375155814,8.263503442433247,341.3024863096711,358.05626352455874,12.065316925324225,83.32991785643361,3.8784473137633277,0
7.163999222574383,203.78159785067467,34226.072126574334,9.412034556261546,320.25891722842846,415.5775126558978,16.221043742398706,90.18420845027126,3.3543222667273684,0
8.926113143092786,189.98794704947557,15249.620244390508,7.07622168565009,341.52687340850866,361.90162840396465,21.278094527630742,,2.752134121425607,0
6.35311030182946,206.2698099355494,18409.037315470432,3.723776180465787,348.20986313265814,389.68323436473815,13.20542544756654,60.29134211114647,2.856175486931272,0
6.681553567542745,238.51244061504582,26132.21181192403,6.30445910663101,309.23700929091484,326.02622671724384,8.13822749145828,46.08726015972748,2.9567480753018724,0
5.44532598066911,201.37945912207348,28001.11817880314,7.208945954961548,331.58748389562743,365.09158719285347,11.788776569693823,65.94456630272555,3.946989523134861,0
7.539881892843843,185.82597533815368,21575.245220759803,7.442998712138735,333.07963014214306,444.11663259163385,15.830564782291447,49.06797746408835,4.531593669500014,0
,199.91801362570047,15335.511432930905,8.092377054691525,303.3271816401638,399.6054464673591,11.821736280989512,58.22229339817834,4.482459763675931,0
4.370476580258797,188.6540372531146,29542.338165335546,8.117114132677262,301.02218217666064,456.3084538577487,16.34683847675535,46.69694092362607,4.64938203413864,0
10.316400384553162,217.2668424334475,10676.508475429378,3.445514571005745,397.7549459751925,492.20647361771086,12.812732207582542,72.28192021570328,3.4073494284238364,0
6.599593818953803,198.32326081645198,21078.887166441473,6.23423148205243,331.49563679988063,447.9877914293426,12.93630432875392,59.833619304688185,4.702310752770497,0
4.197583589415031,189.47367665563826,31292.127703674854,7.105204272353481,,370.7714128060414,11.986401814687156,50.3228304212554,5.206480177207682,0
7.920794564373236,173.35715056714022,13454.634777245552,6.947895137367302,356.76811934454196,471.36869455432117,16.47783972341182,68.00050835002364,3.3743265226271983,0
6.330732765446402,166.73800899675925,18397.199408096025,8.076426482257103,,436.9917521078011,12.905188648425337,67.64855612214467,3.9400004233930668,0
,181.29612506605463,23433.90177406979,7.729588419260772,,329.740861722908,12.275713323952402,38.75679771996282,5.128346524187511,0
7.76414261000218,186.13243188501775,25926.075642581047,8.011206635842331,,399.13171794893873,22.84652910661083,35.24367838874416,4.105178268056135,0
8.237142633897012,190.05969494125802,20015.39810593454,8.385216673487097,356.0917613374257,377.68209716505174,17.740943635820486,37.71387806029169,4.93910944137509,0
5.6792341150880805,188.18869614919663,35643.18120775992,8.882653709374503,322.1693829985104,256.3025585111134,15.000259839191983,,2.3395727358561844,0
7.417570368300503,193.7718783685728,23207.092841191657,7.472115295676342,,496.1051876371823,15.744352939882049,73.18747547241344,4.671557881112399,0
4.775983438506525,196.27396370686995,19185.79187714887,4.942929900651313,329.1439120958413,459.0835567812651,13.37094975238972,84.58424963544294,4.382161618971923,0
7.865094970430806,210.0392942912845,14310.62330102154,6.612899591983341,,403.36059590961617,12.879341147473781,74.13478782022871,4.795025554920153,0
5.903465715091598,201.8640323463781,25394.104720299747,7.692154202402315,313.648071698207,434.7197471895089,18.006702642749303,59.97215952878875,4.5870867193147005,0
7.705711006313976,178.92285762430564,18476.619165976248,8.226228135087709,334.88991057789354,518.0433689948433,10.638798358915722,63.15748918774163,3.8619560774085047,0
7.815121777828159,190.3139043160345,20229.108150263175,9.186893055149625,335.6387256514536,379.2228730386165,14.979347629638767,73.42542758533133,3.096163272201657,0
6.139743031734375,168.44421445078433,23894.136009615126,9.49458169766203,318.0260869386588,494.1291249442764,19.11602216327003,60.26476691187036,3.841221573687875,0
5.041405027891031,193.16785349406788,17342.3140789379,7.842974787706206,322.1069974621493,444.4534957423296,17.472788484952957,66.54219804427565,4.543685761333924,0
8.675192691679182,200.73594119781822,15049.584198812629,8.630380615158643,356.8054650244746,441.2980876471255,17.85305375302056,74.58651129713867,4.978575359632432,0
7.6893580036123765,221.35688549113001,30253.851102579432,6.269309000717355,320.47810589685275,529.7465287886901,17.97327720957753,84.69636557466985,4.978556094767624,0
8.57012912066282,200.07187478771368,9782.344284281311,5.661696966941969,,511.16151114197817,11.856089044896237,66.04841335142315,4.60440456098565,0
5.6717623259348064,184.78184191345002,17527.716725719834,5.314759315288798,339.0564796128674,409.4793778671879,15.196045126347599,31.941831210878476,3.2686935067638117,0
6.624806427804383,204.342927508927,21443.264748755573,5.980401833086066,312.3152294325907,412.9967633675452,11.965106841487454,62.52033322533455,2.8409107556338893,0
6.541007699013848,195.56688949362348,29616.492869322887,7.108628055021516,328.9985402091007,530.7996675336756,11.899397834129331,68.14144556672346,2.355934229271096,0
,169.18873565554355,18408.294971393894,5.131839261435882,342.9376748915926,350.89436180397325,19.334232111601352,86.67732848500506,6.739,0
9.241197563363231,223.69135024663237,21610.58129692349,4.1161831359475975,,480.01305630402186,12.72542757579555,65.55070439357391,5.265728857736182,0
,162.62628692579722,21318.96168510506,7.575278808242918,289.20840765703315,457.81155562299114,7.477315032605759,60.238477842541286,4.514981623747227,0
6.340809022225877,158.3427412395423,15288.213773747355,7.599751702318177,342.4477002050769,334.93730220345196,9.237117976374748,38.10391717258014,5.4586096902322225,0
5.980357226763917,181.25870473997048,11826.294275033133,3.6885044472210997,356.1666134614901,543.347976436273,8.82868891916479,60.20638096691073,4.24724014869094,0
7.605978830252509,172.19813608401975,10930.055670692473,8.432638578614592,,400.7061608231096,12.560446199517571,51.64377993383599,3.242849929074104,0
6.427512442841498,178.32655536456488,25993.711405769885,7.2945540703790535,329.6952227420036,566.7547237759687,11.974270241512158,60.73672331316109,6.032994877321904,0
,196.24885743929997,17909.365782253528,3.6722705329531427,,417.2873151070302,14.557068395130727,57.734652478816095,3.888235227107233,0
6.109073311509666,191.75557141833468,26853.949493176107,9.064612799735334,312.2019838188006,375.54736167496,15.514032977701902,73.78968300991471,4.881101138250652,0
5.842933080915621,168.29528712076493,19156.123132395467,6.878347938601747,331.4776492735007,506.75680774199674,14.526151009052683,80.42371544528775,4.143224936339837,0
5.367546490440581,175.43281939477444,29009.010821013286,6.4814437212865865,,463.47842493723005,19.37023363140878,67.2862078045105,4.267189590792987,0
5.345887146753815,184.78457471638646,22274.368371630822,9.72710331796349,319.0304951001364,492.1354892509559,11.89467312669234,87.29768614279809,2.9503609427959407,0
5.386307352101625,212.59299050856038,40149.316556861646,8.124231912485545,318.7916672292244,355.5464203360061,17.348801665880217,64.21090504359704,3.6625634650940584,0
9.919478425557038,207.0655873426311,16544.275591098198,7.03931085119713,363.0368508408951,278.75320382972455,17.052539599568945,44.299534020894555,4.117488039506429,0
,218.302176410988,42061.322799299975,6.331177450734106,324.541596304084,503.1392454736291,15.712138692949338,48.497825625990735,4.328026356733113,0
7.121458434633312,204.16413945503433,20574.36425799319,7.089146215051552,,353.927593178135,16.48815636805159,57.02278309273484,3.7746005260862687,0
9.418296121790158,173.6402158219489,8777.686783625666,8.456177900240938,358.29206415435345,596.8258366273537,16.78521506775212,105.27245577681984,4.604633153598903,0
7.4571647584143115,263.03670448344104,31085.08343340377,1.6839925807280034,,584.604353693162,11.809444002627572,45.50136205249078,4.106543051529011,0
5.272227560197716,206.3131847013754,42210.88523695676,8.84971666468826,,410.6485371885456,11.92799852904733,46.54036847135235,5.068556188550558,0
7.291957039597602,202.32904415934775,21891.677158572624,7.628746941681399,339.82901389730023,379.27012223679986,7.65495568277089,64.02152285002973,4.237643894270578,0
7.803833220697706,223.68811085598787,37376.79298893104,6.664969394719985,,343.76401307822925,16.69740839569556,74.78243416450114,2.9073872665012983,0
6.844350911056747,197.4604694131885,23608.862238919857,8.396404625630883,,526.425914653086,10.878096260626023,62.03714341178984,2.8770628132019116,0
5.608745231813571,152.9540623182781,19835.980770126953,9.345981465397639,323.3933401888737,596.0763682976194,14.380724633429736,49.428252098003234,4.644211644910143,0
5.7011546449116155,233.51504254978772,41411.60170700689,5.895464025261905,310.1605448625213,509.7678877470622,22.6868367426506,73.75188269289774,3.403136416178923,0
5.412762497595831,226.58648764549457,45510.58431927956,7.0701852477538,307.62146151677103,420.12476097328585,21.940189616356463,58.851735997656796,4.091205592856339,0
,208.17746398413158,17264.84091667297,3.2961573212193027,387.07082353237445,631.3042162562696,8.404570008845326,68.30059035091011,3.9121483506760724,0
5.018132384268232,169.3972376732479,29072.038120862682,10.711475410433692,297.01327205054207,467.2180730838075,15.913760931699755,23.792950469435443,4.286478967398262,0
4.552238410542729,197.07693399272284,25969.215119535213,8.86542199854777,,461.8362776268778,12.853404785059865,69.33505683567324,3.932804333605565,0
,203.50592117596887,21417.593614505753,6.072637611383181,319.52268898784206,348.52732144162457,12.612966179536897,68.64254525846297,4.613578721749679,0
7.025305941689352,202.80908099349176,23502.857795232936,5.239013199777052,335.5487189196007,471.131715895065,13.891519343283107,63.75185483763525,5.989542790855565,0
5.770620969105658,194.50014381121503,16173.727092975756,6.341797302117964,318.788932932303,387.13048289345454,12.042914193746071,52.51226110746224,4.240821477653531,0
8.437875983021623,183.1066248848405,12856.92869494354,7.40001948091398,361.7796821265965,587.0226089682598,15.926920767801391,77.95126164870987,3.815468994490743,0
5.90707826866672,213.4710813437128,41839.45644895902,7.924762106897907,312.32994736609527,357.258970259906,15.59896477894273,54.421878950770115,4.2964799087266785,0
6.8983413301771686,187.41530637590972,19024.485531279348,6.915070211677024,,428.7869759303989,12.580161514967472,44.38021004782545,5.371284155719341,0
10.252734368477768,217.73666923136716,9651.87482568678,4.338353353084402,369.29770864855635,528.1216264671157,18.661403050196384,54.15044964071182,3.2903724922745674,0
8.206499937809191,182.90535936011906,18949.975539451454,6.662948925443871,347.1325620128893,332.8553212567344,18.328401148653768,66.68838419391717,4.225120930188118,0
7.286167388039818,208.4440850753948,30879.02668435887,6.856967134399797,336.04883168912306,352.6021463876769,10.5664520105654,64.02533282443923,4.686019915871022,0
8.809296431775966,226.10590083272206,18140.59427092464,4.930380712258765,320.79938221416285,350.1166858834841,14.338839755825916,64.33463735253216,3.879053740492374,0
6.641500687280974,198.88440946619727,27867.486756939925,7.327729345294117,318.408397185988,573.723762288018,13.191719634585809,81.55111393074623,4.694311215541648,0
6.145148360574157,197.5410721223073,39657.27210801511,9.900159427394206,288.1578825361206,319.4340325714238,11.587377834236463,120.03007700530675,4.6008857549446915,0
5.906441764582054,177.8913689232541,27296.294044952007,8.869267959996662,312.015798244762,385.81281839087774,13.938685575012698,60.613795201120176,4.807495941814587,0
5.389845930491161,163.34435237618916,19646.23341923321,9.092721172985096,314.2375769104837,491.75044803530284,15.496325410002271,48.686583619839205,3.5776749209970067,0
5.006562979263787,160.49644799107477,27218.82197618923,11.5431904716461,289.9757766678206,303.25634290442457,16.56939117344473,70.69906613930974,3.6652056124986725,0
6.503638200451563,163.25663438144232,15000.18776915127,7.641833653493535,334.1031197774128,517.4283917117882,17.53065950278534,37.765517681533936,4.963184434039489,0
9.606858896121903,200.84214281296323,18907.64284070545,7.515087432922579,,370.90380699559375,11.35873535087552,64.37118274146239,4.405351951779622,0
8.742229881827978,179.40980374490414,9694.35489610499,6.577127953867105,368.50432101032777,323.7440124682411,13.925009993742549,85.7793244470867,2.8423931855932016,0
8.394397411757225,187.64341139617636,10603.098020510713,7.84026050655083,352.8356398453932,376.2411456671788,13.374831199494622,58.95000171347894,2.8339014301371472,0
,204.92382857417016,12556.754046730206,5.7890076141796065,359.9517664025286,610.7675763191837,16.01264273850302,52.442325786940145,3.2577441805128595,0
3.841205038045167,186.917765461785,19988.649261869065,7.174952251824625,,483.3342093477697,13.422801757550758,74.38170140421502,3.6356345427002115,0
4.301373467127349,148.73770094538864,26640.072187750713,9.242652786863514,316.7644064543525,365.83537478378594,12.515733708615528,54.082289117007385,3.0676266990890175,0
9.895889212950532,210.65404066017476,13189.519382976217,4.945127887596356,,481.13679262153516,11.763452965982196,49.85192786633325,3.8134286591434106,0
4.3194406725876835,186.0561785752214,30565.57839108449,9.811168421989795,276.83393195522325,282.68740212076233,13.448689001288528,,3.2419721011866467,0
8.313773604321764,196.54769644770488,11310.958312527031,5.310815229913601,364.405067278873,607.9158476886159,8.457141854637086,76.69457951460652,4.290071516364875,0
,179.14928738536977,4784.967879427389,5.702186724421372,378.3982184516093,517.4961422095046,14.387223683725495,68.68702415453943,2.3800842267127287,0
3.41035967073924,207.39747285508693,49074.73040737054,5.667433467359569,301.97501115806807,351.52039257622175,15.987370336181527,86.63918585754533,3.721765768518896,0
7.510943342127445,182.19284737661675,17100.887433380165,5.948784613313245,357.26573213528604,499.09505662967484,20.725805913345425,60.67093892759573,3.3424090536108353,0
6.978290867613598,191.85848413660386,26189.647063515873,7.2794331950684406,317.1841648795262,564.6475642135422,19.426893317894155,50.506539749920876,4.931878078886141,0
,164.37843332923484,15908.561870396212,11.208688337573191,,360.81429637880143,17.239577381047184,60.1791185610558,4.380978304316724,0
7.4607272201980726,237.5796124964799,25222.95600386242,7.277442761541138,316.56233127238585,377.6822199588014,5.9146170684173285,62.0441831810599,3.949014617743278,0
,190.04666091836293,18327.43842889818,7.898764860226295,354.41924852350013,445.92845583805877,12.902212902679139,63.456620287148816,4.543581169567961,0
7.220165553446549,204.76839051852622,15658.086279888461,3.842731892141713,,407.37504650965445,15.150581553969744,64.98911646521343,4.398685036000153,0
8.790851188948057,187.43981219371602,7850.641892342055,6.359942192675839,,384.9207710120818,16.72237608651352,77.90267257287411,3.4802717553207825,0
,198.23440827751952,26486.181439963446,6.472958397268817,,472.6937251298784,11.032239987721539,63.72979505876907,4.1486113170854715,0
,219.0133284186671,29433.42378398534,9.384055553525283,302.7673474825417,426.43072016026,17.307475824940866,70.06030294120421,5.776611019642239,0
9.049166054297842,169.50925435200787,4343.356611002731,5.7808226207701825,386.7004632506245,471.9253771573846,16.17062838893895,62.72208468492553,2.8140006830459026,0
9.515140615244428,199.08131728073573,9082.816175459164,5.976549511454515,367.23079221725766,501.44683369491196,12.87712332014678,55.770689956943194,3.8128876614746607,0
6.145242939675406,213.17558876856128,20417.264415925085,6.243743092872937,,435.37652881463265,23.514773774165235,81.29913319887703,4.090939919526503,0
7.494212046966072,210.34727565144365,29252.501111666465,5.922704259769252,339.8465770390035,445.0612308953742,16.917112762149486,84.86854828556858,5.492704955036247,0
7.091885816966667,221.1914756490023,29091.20710074859,5.13496039732876,,515.0599861297902,19.57827270550564,62.62732956400823,5.116406584527922,0
6.624572527652799,172.0554706876328,14877.289737184623,7.079933969807632,338.44127675094705,405.81809718193443,15.656148826261472,58.560530515015444,4.333720849150268,0
6.032188902899926,200.42075551956208,32882.15594301242,6.516518927861855,352.01863792589387,349.98217324059243,14.104821063831139,43.37680776613061,3.4238316212571975,0
6.344095425001865,164.81720743858654,14973.29735702295,10.707015582959428,316.1444503912001,337.21944802335497,19.411698699773126,64.38496986536103,3.8434840157795422,0
,209.7660217489298,27382.769331033367,7.432312245692435,323.95563167310263,301.20288534011263,13.970732378711034,62.7385941138006,4.103438960001448,0
7.459144859485703,217.70013025762506,19436.503541599835,4.639115857837833,352.4244392243991,494.094338815866,14.46029464732004,57.196188487342354,3.841052037778387,0
6.361666802587903,175.0439988645357,25833.85171330617,8.243781226930494,333.94710715040463,302.1907102250481,10.558575580826414,70.10769297656147,3.6817651139312577,0
9.011588753600263,228.91951919276178,25208.151842324634,6.767010377914622,,380.14520478709386,15.518322502076614,,2.897292531479614,0
7.466213132452259,223.1841807896539,18261.69494170539,5.206596780797096,,456.2621505929234,14.023547215332655,99.13033595633051,2.0818456568399575,0
5.7398163326022,189.827788557758,15825.44031571446,8.110140336918443,313.0573324042814,425.0167571472066,14.899180757791385,81.3739067620203,2.7225712077897968,0
7.785106673059819,174.88936090224752,13404.254332368879,7.517805732687179,,491.43172152848365,13.82554783351452,75.05942632608333,4.904613043963691,0
7.138586781331626,180.9037778123287,9727.653170396703,5.706428619635071,,399.95483336316744,15.952392797162702,67.70284899221899,3.272429761063929,0
8.805177745264922,157.23198163521266,4728.650671023337,8.848262223584083,356.77363753195107,299.27977468951804,9.439925286404218,61.64059674266319,5.17620506921009,0
8.003031485090926,186.46308214058988,15007.272681730627,7.697323746237285,355.7260064460456,561.6131872428542,10.153232867574502,67.00035050057923,3.1375512055381387,0
7.157337864026239,214.01010106562407,23718.55201117202,3.9243668930579387,343.764376878261,506.89965696293496,15.446048987220365,,5.183622114589742,0
6.42736514447551,202.94497913771386,20920.25156102137,5.527620653059023,338.58235390848114,332.61275193439326,12.809023966709276,75.10133404297275,3.568823153057529,0
6.124672270969831,179.57975245979594,27951.613070026902,8.075626885846768,303.6469276155788,467.17182201821845,13.835116679864484,69.01748768088481,3.6310067093818326,0
8.45790103691031,228.7321522076208,16061.590097622857,4.142485398906173,356.30482527606006,370.71210755002613,14.06171029149533,82.36469150915318,4.9142760948250785,0
5.772197393568782,200.14497076398357,27840.694210094436,7.132239772698276,318.6434911867856,414.01504317282183,15.55010137507412,62.52127368938679,3.0789858386712936,0
,220.97604896937304,11562.435509561536,6.033392288744586,359.1869011960677,406.4663850226815,14.14931749164407,59.37321782034496,4.589161805096586,0
6.760790523068997,192.14262050341412,19089.94855741646,4.364521410095469,345.0188971500478,457.5548271822209,13.272525976818486,,4.905490433324554,0
7.895045662146321,174.69268540353738,10465.261601336148,7.668315445257313,350.5354180037599,472.0429123738178,14.633908965175806,60.86223373450165,3.084431232538585,0
8.57673992840484,221.15025834839855,24897.28660152616,6.222626355657602,341.80921002119294,389.29278450389296,15.952131653170568,36.08258309992004,3.9161147325276127,0
5.596729817575806,229.29509813327934,44652.36387224059,6.500953108308197,323.99904902734613,424.2570132514406,12.36182677430287,40.4120976909975,3.8261581905147173,0
